"country","year","sex","cause","m0","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","m13","m14","m15","m16","m17","m18","m19","m20","m21","m22","m23","m24","m25","m26","m27","m28","m29","m30","m31","m32","m33","m34","m35","m36","m37","m38","m39","m40","m41","m42","m43","m44","m45","m46","m47","m48","m49","m50","m51","m52","m53","m54","m55","m56","m57","m58","m59","m60","m61","m62","m63","m64","m65","m66","m67","m68","m69","m70","m71","m72","m73","m74","m75","m76","m77","m78","m79","m80","m81","m82","m83","m84","m85","m86","m87","m88","m89","m90","m91","m92","m93","m94","m95","m96","m97","m98","m99","m100"
"USA",1959,2,5,-7.02843703873753,-7.88350648263217,-8.21424623758817,-8.46977366597634,-8.46858397457855,-8.67508970661438,-8.7919853561911,-8.85808866541359,-9.11221936206792,-9.2635046410854,-9.34647998690761,-9.40900497340443,-9.31736918213155,-9.31029251753104,-9.00621984051001,-8.61255746609931,-8.40176009123558,-8.31541099169628,-8.20482479039474,-8.22362480222857,-8.23953821076403,-8.43883186610731,-8.30506342797868,-8.39155420464321,-8.28296129242774,-8.22492406210588,-8.1882039040669,-8.43096077481627,-8.32865627288581,-8.20925705408946,-8.28977724357142,-8.32621868252786,-8.19005468623209,-8.29097667496971,-8.22976576493629,-8.26293266982132,-8.26674204494579,-8.22581159476197,-8.14904831149362,-8.02338370961223,-8.21634313367568,-8.21339912274961,-8.22620564044853,-8.13607774935202,-8.1280768612043,-8.14502959694222,-8.01737787247736,-8.09430661232123,-7.96866674260923,-7.97962349028669,-7.93320133246395,-8.01457846323186,-8.05385759710597,-7.87593533323358,-7.85725810395764,-7.90004820000576,-7.91641837632218,-7.89415635709875,-7.75485069030648,-7.77823595368243,-7.84908834269453,-7.82291964164126,-7.5901317161092,-7.6663599858093,-7.69595991119651,-7.59631385682045,-7.58317611407333,-7.51068563571195,-7.42714264619752,-7.39459765445115,-7.11632698032783,-7.52523785819117,-7.00308937241847,-6.98010933897162,-6.75904166647972,-6.67787392425459,-6.58422802018604,-6.60619759414207,-6.3593562537909,-6.23451902076216,-6.07319239373125,-6.09513636064059,-5.8594063331352,-5.68577511631585,-5.57924428148818,-5.49627857078818,-5.18814160646178,-5.09114432944286,-5.10925199884318,-5.05191812967336,-4.87487429216947,-4.75489647467547,-4.67319823080873,-4.59217546829198,-4.35680949276353,-4.4599316253425,-4.43551512814201,-4.79359976181587,-4.09873914719219,-4.36199929463168,-4.72446892942527
"USA",1959,2,6,-3.97433578094897,-7.30542863185701,-8.027620954508,-8.38541453985291,-8.55626897907766,-8.69686350616394,-8.88516258104529,-9.84705649180562,-9.13316253591316,-9.07190944750612,-9.13549053524409,-9.11074079162212,-9.15610103453543,-9.154999633125,-8.98872668306249,-8.88051503320331,-8.90316649308508,-8.85531782476312,-8.83343344981712,-8.60793371036943,-8.50055203613365,-8.43469107344128,-8.39925064303838,-8.4246150669041,-8.44505094525011,-8.28376456212881,-8.34897712465465,-8.28380313047998,-8.28985069846401,-8.33378748585501,-8.13418460242726,-7.87741204359332,-8.07588354089211,-8.0691078210875,-8.03578226839449,-8.02046484568071,-8.01610124417436,-8.1181809305696,-7.86892901142354,-7.87046345514177,-7.80884756801714,-7.89690535305928,-7.71216974105229,-7.75768196321208,-7.77199206186812,-7.66256592354175,-7.50223910278678,-7.6295720957555,-7.49899919133675,-7.45504249145221,-7.35920798969417,-7.39482944762678,-7.18638127558105,-7.20132040080257,-6.9236711756157,-7.10580490257444,-7.00267866623963,-6.83701126989911,-6.56550356396458,-6.58040211204754,-6.6758145252574,-6.70463458737444,-6.48620026596349,-6.3598625415297,-6.37213581815013,-6.24406842045145,-6.23122930181186,-6.05636708916828,-5.85632879206295,-6.04865064626679,-5.8882411972046,-5.93725642968786,-5.78899101382907,-5.69233396169284,-5.62661601344583,-5.5607303309646,-5.47564665636077,-5.52883041408769,-5.28113298053705,-5.05573031511394,-5.12148706818172,-5.17937499413274,-5.02161346745465,-5.03695902982308,-5.01325227641349,-4.8437255232578,-4.76117265842587,-4.61034940816882,-4.76696579235655,-4.53024885756654,-4.27589063950001,-4.37724181428883,-4.40438464266134,-4.28399487429186,-4.21326132189554,-3.96891825761225,-4.11172805104811,-3.94280585284349,-3.95990270233797,-3.6082274922553,-3.30300035157395
"USA",1959,3,1,-9.45229995392055,-9.74013157097952,-10.1387520059289,-10.4465900496783,-10.7987910724401,-10.8498373020341,-10.9350489793837,-10.8886579689729,-11.0601735595701,-11.3331241660655,-11.3389662252512,-10.6622519129352,-10.7768523535176,-10.4532297584544,-10.6529134357823,-10.1910706682586,-10.3187301987301,-9.42742817767699,-10.0909608820416,-9.63423238310117,-9.3311440094031,-9.41572441168392,-9.32800328094333,-9.2045876643495,-9.00826358633029,-8.996790114044,-8.99629151281648,-8.79279371552122,-8.74933213152292,-8.54104834070962,-8.40484422926697,-8.23601127204203,-8.01352660689782,-7.90890757940356,-7.83220134696851,-7.73856429774669,-7.54721890645468,-7.41139625538477,-7.20059182869313,-7.06336772188279,-6.88413772288718,-6.88393461973989,-6.63246801567486,-6.51701220323964,-6.38387579042873,-6.25243830799409,-6.16581647476296,-6.01176801111855,-5.88910382436999,-5.75143791169427,-5.6378776593866,-5.55206918412947,-5.4677825520416,-5.31614206118173,-5.22011597903549,-5.15719899292832,-5.07216436102595,-5.01279503834304,-4.80193205241781,-4.68896107762263,-4.64434162929138,-4.59464329334473,-4.43597063948649,-4.33474366055185,-4.25973508164442,-4.1227435298484,-4.10644222846843,-3.97384413813576,-3.79551316142344,-3.81608171807842,-3.67444579896781,-3.64396102749577,-3.50983432734754,-3.44355737269718,-3.30610651084537,-3.18077245148355,-3.1208312694922,-3.06736588110463,-2.90354131197244,-2.78010726847761,-2.69135191823792,-2.64441871670478,-2.51074381044801,-2.39752776783609,-2.30202622234057,-2.20885109668852,-2.11844720506767,-2.02770096738477,-1.94780448708345,-1.84612949075954,-1.75820529736679,-1.74737077729765,-1.61700297945524,-1.53907970691742,-1.47375189890741,-1.47071009144321,-1.41983092166005,-1.33921517633626,-1.29107232266285,-1.28721355901832,-1.39935033541973
"USA",1959,3,2,-9.21799714812331,-9.31784054828537,-9.09551664157583,-8.94485446461883,-8.9916898916432,-9.08264771112394,-9.29909994140129,-9.55274809121481,-9.56406433244304,-9.51925372879916,-9.65445614749934,-9.55151826373478,-9.64012829577031,-9.43157851092244,-9.53719302606701,-9.51219547290227,-9.42375824678496,-9.35552963662062,-9.39996747613583,-9.34998084574618,-9.27112599967685,-9.18353102484979,-9.22103116139116,-9.15423377820388,-9.00057124070714,-9.00472666363973,-8.85570956219529,-8.90541259362937,-8.71923410036564,-8.60139147061708,-8.52795028741227,-8.33892123509946,-8.24078213617103,-8.14322443131589,-8.01896825357631,-7.92850034021238,-7.82585114338655,-7.76384597029486,-7.58638240378268,-7.43632725958602,-7.38594319529378,-7.29982735101031,-7.12089481105301,-7.03515872416646,-6.90994870204301,-6.83210710389296,-6.7069196743354,-6.57747673488735,-6.45268829483538,-6.42040119980133,-6.36561923507926,-6.20624108293418,-6.05769147417528,-6.00300164725867,-5.91264197725845,-5.8215743488665,-5.79638330175982,-5.76404362466879,-5.58883483572103,-5.51524312437341,-5.5715389450637,-5.48178096653775,-5.34198245288169,-5.21150569449961,-5.19802223751376,-5.12377802567139,-5.05095031434034,-4.99051359879402,-4.94604689773979,-4.95232860097148,-4.87631849751663,-4.89201647070555,-4.80837039548317,-4.76028536944287,-4.70148732375689,-4.65617715583042,-4.58689902721642,-4.59341495266054,-4.52793792311068,-4.48063372765519,-4.43244227341103,-4.4375517316622,-4.35296472009731,-4.33988162809339,-4.28264868798109,-4.25487686210162,-4.25325019851967,-4.15101728797348,-4.22895735345399,-4.16300705754821,-4.19222527705201,-4.28552958595854,-4.24659495620954,-4.1949749160346,-4.09802133869508,-4.27127998744363,-4.16018936599492,-4.31027046217781,-4.0558178674416,-4.58569243448548,-4.95790930778752
"USA",1959,3,3,-5.83883637281462,-7.75342274171674,-8.5359008536404,-9.10158745704956,-9.50047261377939,-9.78492737524716,-9.94124456750886,-10.1171462890305,-10.3148406258396,-10.5457284893009,-10.8976264620254,-10.5256763779295,-10.3503699096896,-10.8485055192868,-10.5463339119046,-10.2397440801795,-10.3775395875746,-10.0850444613514,-9.84831271898412,-10.1870222059662,-10.1681853696231,-9.98103822073398,-9.56160960216191,-10.2483917165226,-9.94820874241263,-9.20772713166829,-9.92206098864517,-9.82834786822219,-9.48644871803558,-9.83285185840858,-9.7644703433047,-9.75358629334856,-9.32082393235716,-9.54651636880435,-9.11903639045123,-9.34892770770173,-9.59889206233981,-9.54902405362999,-9.13298460512656,-8.97843205195153,-8.94561959816882,-8.90277481637768,-8.80702398784259,-8.48770409513059,-8.48424491927287,-8.6385265215317,-8.50054168833733,-8.44994758449858,-8.29383673064597,-8.22104961644663,-7.9999882613095,-8.09936327403811,-7.9038197328303,-7.77624005105891,-7.5775219551204,-7.50445858925397,-7.34624782639843,-7.56243778562514,-7.09021875825114,-7.08063097735111,-7.2099875111246,-7.16986952941517,-7.03344858674968,-6.70710397944819,-6.62207985202636,-6.5788409805066,-6.70673805231761,-6.4140405866274,-6.29921430218782,-6.4678903331808,-6.32683245137081,-6.35472230694325,-6.22765771746788,-6.13217564049957,-6.18723325896592,-6.14070462127925,-6.01160501617303,-5.95087445064559,-5.65578059439194,-5.66813593626216,-5.64878871271082,-5.55900761917417,-5.48937848381294,-5.33220603160725,-5.21748498931153,-5.17621271706161,-5.00982210281072,-4.92186911285855,-4.8326131693484,-4.72265166795228,-4.58573101954998,-4.59567224930322,-4.55815539215795,-4.33028510471878,-4.12252765654857,-4.0810019117487,-3.72049108624451,-3.74772445226591,-3.82960532172732,-3.84681983791727,-3.64461159152795
"USA",1959,3,4,-7.79323650617563,-9.51022842613279,-10.3504750006346,-9.49379602741736,-10.7652117733215,-11.0585485738629,-10.7209009909781,-10.9163999755849,-11.1735022448771,-10.8518953764267,-11.110384200378,-11.2403297637104,-11.0435170902495,-11.2367610004826,-11.8773142571344,-11.0382517763973,-10.9541529518786,-10.3866593161408,-10.8380869051203,-10.9802528450831,-10.4401190851068,-10.2787314001206,-10.510698686822,-10.6740595319483,-10.3603990286389,-10.2960730981743,-10.0762116684724,-10.0106694250161,-10.1580993484949,-9.76167557994069,-9.5610692707197,-9.63820421922972,-9.58953630594559,-9.11659096312603,-9.30257882529894,-9.04403350636883,-8.98640273149495,-9.06429296665575,-8.7052137395041,-8.49727819361782,-8.45044987147538,-8.35958183707167,-8.16715573336737,-8.08995401110061,-8.02422477035439,-7.91422417319196,-7.8828801278156,-7.82540515199746,-7.69458563585315,-7.53356335525691,-7.46954505003512,-7.49678371696796,-7.51569609975862,-7.49962940397322,-7.38875551497582,-7.37781234030127,-7.17730420198362,-7.33877624316015,-7.20398471798963,-6.99589094738382,-7.2018683866861,-7.17076518554311,-6.97310545684221,-6.96549534026499,-6.95416258714886,-6.85909773003042,-6.69988378656494,-6.62684614493262,-6.43834190914795,-6.66317692999205,-6.60151720022635,-6.53739296480551,-6.51936394021939,-6.44706053563141,-6.26826374190337,-6.14484242029474,-6.22951753278895,-6.15747722463028,-5.92996918543892,-5.87395350976575,-5.76677699762981,-5.76699358153611,-5.78725568653055,-5.66164559913039,-5.58088795410293,-5.54626338803151,-5.43441289630815,-5.53820734894731,-5.19802031772693,-5.41595640655997,-5.13555645147801,-5.23409966311075,-5.40817220156779,-5.15058389276047,-4.93208135942361,-4.86178665056579,-4.73763077199503,-4.86724015100312,-5.19698977052851,-4.76337156931473,-5.0750686362804
"USA",1959,3,5,-6.93147169614661,-7.75912401143569,-8.03870148158618,-8.25752689311215,-8.32129446806668,-8.45525190812678,-8.4830150745963,-8.57430718421539,-8.66390298249877,-8.66970867645506,-8.70032544138646,-8.6905449765479,-8.77895853781501,-8.43094663061453,-8.16329039724228,-7.81937595152912,-7.58479029373647,-7.41025744611964,-7.24515613248185,-7.19666147621412,-7.12707009022131,-7.07961662665123,-7.09210956244796,-7.22310064072708,-7.27958509950704,-7.23105814006072,-7.29394768070923,-7.413178414481,-7.38125831651656,-7.23797514963977,-7.19502018212188,-7.28552611951329,-7.39575082253837,-7.47784692410643,-7.39433671071479,-7.41633333462219,-7.4334844593243,-7.44015640756003,-7.35637694091911,-7.38777403416903,-7.23856938412784,-7.404489298704,-7.37687342689403,-7.32569674144057,-7.40023613572769,-7.15161484928128,-7.14555252025553,-7.15513607133533,-7.22717604178446,-7.18317356296635,-7.2003316473324,-7.16390262605623,-7.23854396117511,-7.10668505251578,-7.11062982924425,-7.13906898052885,-7.13064663330562,-7.14226567595447,-7.0216475450492,-7.01670738271057,-7.08338678306558,-7.0824851990031,-6.96861106725437,-6.95785588370704,-6.93110238006116,-6.92445134482902,-6.97024220671918,-6.87153559001617,-6.67684823278278,-6.80696482278376,-6.68552782477674,-6.8550033504553,-6.66342396242543,-6.55177620200041,-6.46044808123356,-6.37208876555848,-6.30619889275978,-6.25439131331745,-6.1248080317927,-6.00786340701113,-5.94883547915473,-6.03332345907844,-5.72884862525488,-5.59770928471288,-5.5059358383435,-5.39658645912712,-5.15477731008822,-5.0668212834058,-5.07909519390403,-4.90318484859713,-4.96719162219135,-4.77744332484002,-4.64519392650451,-4.61213606390595,-4.4618944677707,-4.48865753869876,-4.33953029465073,-4.74187557783227,-4.25494654255194,-4.39153642004453,-4.69177550622989
"USA",1959,3,6,-3.82765037870851,-7.26769629413199,-7.92703467294723,-8.31560126762983,-8.2939134278574,-8.59295286898802,-8.81002069325199,-9.11892617291223,-9.03579179507333,-9.09816330278792,-9.09292035897409,-9.11832860761176,-9.09514691535332,-9.0700265899042,-8.91286280002637,-8.87110465429838,-8.79775036906265,-8.7364904282144,-8.70178250154593,-8.63138699952507,-8.54456282219706,-8.51547067871958,-8.51826852213178,-8.4700552676267,-8.46029841561484,-8.31957952574686,-8.36341524305118,-8.31322063525933,-8.33832684303914,-8.3397635832079,-8.16257963650598,-8.13555233944466,-8.1144078317516,-8.0392693972668,-8.04356974030662,-7.97427492159732,-7.95495932839999,-8.02291594188561,-7.87060103864421,-7.83541615055491,-7.75927702521915,-7.80542557134115,-7.62020537415322,-7.61832597936791,-7.5776670683467,-7.47616716408233,-7.47300177282532,-7.41182405731112,-7.30759760909503,-7.26622522057023,-6.9765860968948,-7.16190595317991,-7.00487047599263,-6.98742947941175,-6.86927182846671,-6.73483508475269,-6.78808258076528,-6.66985061738404,-6.34365674109772,-6.39569756754935,-6.52731163043195,-6.46914148757764,-6.33671931280723,-6.2343522406665,-6.18468817031973,-6.0619208974517,-5.98089584085146,-5.88159067063276,-5.77225583304305,-5.87384582557918,-5.74248211589342,-5.7358173537564,-5.66071474732399,-5.54686378683052,-5.46719630822328,-5.37683618558565,-5.37392912582774,-5.33705034504359,-5.12368515053973,-5.00541903581833,-5.0651221590499,-5.01049470991037,-4.82515474412032,-4.70085998289028,-4.77963081274125,-4.61984288248049,-4.52750737547538,-4.43917776862075,-4.53780423709782,-4.32159026141918,-4.18279587514216,-4.14237952839445,-4.22710116152854,-3.94482420010253,-3.87931831757813,-3.87707702421574,-3.91636560944317,-3.5646946719568,-3.50241271267226,-3.5611881179711,-3.29803160087256
"USA",1960,1,1,-9.3286155069889,-9.82126673833253,-10.2091201707011,-10.2865223605501,-10.9435053624027,-10.7993934500059,-10.7015469761357,-11.2949816834743,-10.6682209606318,-11.6832235103173,-10.8085731237541,-10.4559172912394,-11.2054066833448,-10.9244789045627,-10.2814060390754,-10.4191655739899,-10.2699694644516,-9.1532409168562,-10.0458597063516,-9.68644668871752,-9.46641147325096,-9.31058524628156,-9.41310960378177,-9.34666930935922,-9.05250138354191,-8.97280787597446,-9.11337009550456,-8.70735173328403,-8.6068062873632,-8.41602197580595,-8.18968293199011,-8.13454954782527,-7.96911773683824,-7.73149692341807,-7.66739565980705,-7.43309637686153,-7.2110986853849,-7.08610046854264,-6.8972196648516,-6.74257676646148,-6.52956789399545,-6.46268526171691,-6.28398180687381,-6.18083181979001,-6.02272584581852,-5.86959926148064,-5.78351121374169,-5.62740588578937,-5.52200196189126,-5.38258315146385,-5.24186596843288,-5.26978362542988,-5.11275543179323,-4.95085413082971,-4.87134774254213,-4.7656380654526,-4.72130471799227,-4.62436583738501,-4.5456697476575,-4.35045619780383,-4.32858826022794,-4.2532262353678,-4.12109120669924,-4.05358742827931,-3.9091721154732,-3.79264592958416,-3.80967188384323,-3.67785349166727,-3.54729647696851,-3.58980972834352,-3.44102937393134,-3.39001727094296,-3.27013539364358,-3.23256633256103,-3.12092432661961,-2.99967996666664,-2.94815704957012,-2.88928979614992,-2.78022408437217,-2.68168667084716,-2.53710306780271,-2.52174938805573,-2.3773076854436,-2.31272628379347,-2.17921212262682,-2.09626859207143,-2.02021081445776,-1.92349510603699,-1.8505258899813,-1.80652602470413,-1.67652385814262,-1.69352909657573,-1.57634693689081,-1.47360856340177,-1.4626134654189,-1.36843038913084,-1.30562304920751,-1.24786242927855,-1.33398959688789,-1.29922361316561,-1.385715541951
"USA",1960,1,2,-9.32913151007115,-9.33066757989133,-9.0072784251744,-8.75782299285374,-8.80343919890642,-9.03650196477869,-9.47948571699011,-9.22985679793058,-9.33567087551863,-9.57448443579492,-9.59630151661344,-9.63415273285735,-9.52022681589526,-9.55981104848063,-9.50208116227436,-9.27607332863927,-9.21346403501966,-9.16307619355592,-9.21314306575816,-9.02914563993071,-9.0727808227898,-9.08679823633754,-9.16948752112402,-9.07840532276455,-9.01201002218717,-8.72571108363775,-8.74700771341014,-8.79643136333772,-8.63742092318281,-8.56608267038168,-8.57761771069328,-8.42520339066621,-8.51418637312853,-8.32933392417369,-8.52568081913928,-8.15170462161975,-8.10207160927476,-7.89389248061436,-7.82372499013548,-7.63813226238212,-7.61370815005503,-7.46850183003978,-7.35001792510731,-7.24040648299603,-7.04252352470117,-6.96308990002869,-6.83652245543248,-6.72240806223338,-6.57314614288853,-6.4640724492149,-6.310614218221,-6.18811914214092,-6.02638287499571,-5.97358816054067,-5.8717721515783,-5.76149265957224,-5.67365816950376,-5.5941466057067,-5.54835477614294,-5.37001235905749,-5.34621716403195,-5.28973689703447,-5.12872381420987,-5.09160086586934,-4.97563467773116,-4.90093732022095,-4.89398407182583,-4.79966584408431,-4.80327011761442,-4.76480460743783,-4.66519943368323,-4.63998628386233,-4.51088969565178,-4.54191581496325,-4.48375896524388,-4.43895352805947,-4.33209789543897,-4.3623202714116,-4.30129218114389,-4.27200852038153,-4.19184924673806,-4.19339526042511,-4.1490729381422,-4.05634765919848,-4.04841398423223,-4.04237992813074,-4.04094269544918,-3.97504355056024,-3.91433492941131,-4.03688353689278,-4.00836430928546,-4.14120136324369,-4.02712809591362,-3.94460678314364,-3.90689311016991,-4.19985961139355,-4.13381756215178,-4.14892947629146,-4.17013980061742,-4.4978967307163,-4.54129461791083
"USA",1960,1,3,-5.71660402955202,-7.63728605430997,-8.44205409757937,-8.95131785024583,-9.32301761378201,-9.66877843025161,-10.0885188732049,-10.064884565726,-10.180925834276,-10.4217822961821,-10.5634506657211,-10.7241812778341,-10.3523728712619,-11.4045998331107,-10.8871392627907,-10.1885833376735,-10.7530875919308,-10.1439054465676,-10.012586834889,-9.97883465220671,-9.71940798771485,-10.0406716793607,-9.715418705859,-10.0733391819578,-9.8052406613041,-9.08209796251076,-10.2031717544905,-9.58737628717379,-9.44645630000369,-9.69368249592305,-9.66679596712803,-9.50028518192413,-9.11782542158246,-9.23173554388718,-9.21495816852306,-9.21098599822544,-9.27412395899287,-9.1294507236601,-8.84720313929455,-8.61260494963901,-8.58766452377899,-8.55212133412175,-8.66446714879599,-8.33426784721781,-8.33838302037991,-8.16451168256302,-8.15849126528037,-7.9511378312846,-7.8074242967098,-7.69108292160785,-7.61934281908631,-7.50016254118763,-7.36077277481681,-7.24450044754172,-6.90690279891807,-7.1468059149683,-6.85087428553879,-6.9545070658252,-6.71233708866753,-6.62782442663843,-6.56450688452102,-6.55371122258472,-6.44415169710021,-6.20466643379653,-5.96796645630964,-6.05899492207243,-6.06741029808468,-5.77220401376243,-5.7619889263025,-5.86080592856522,-5.65072270869532,-5.6885239269112,-5.54896274137224,-5.55472965311959,-5.58968336496018,-5.52872312100443,-5.46368121083551,-5.27060180715398,-5.17212053894129,-5.24253112430386,-5.09112519870506,-5.12229642694937,-4.98755981573738,-4.94594029172207,-4.72946336834608,-4.77630159890514,-4.65610379801435,-4.43475910897816,-4.565729367849,-4.2596089190719,-4.23377865118429,-4.2423453212173,-4.16897464043747,-3.97235968007588,-3.57629803052095,-3.43368729581872,-3.36884464702058,-3.20089004610272,-3.47838753546882,-3.83020454840878,-3.37517190689435
"USA",1960,1,4,-7.6670857163172,-9.71130599424398,-10.4014779658014,-10.411432123601,-10.6768766991487,-11.2548689786887,-11.1184407800674,-11.3361095970611,-10.9329135148589,-10.855418281257,-11.2140382318622,-11.0919060579594,-10.840076077607,-11.192965487532,-11.7334630184869,-11.4508250501234,-11.1034155304269,-11.0089028840543,-10.7329688195026,-10.9046041280354,-10.818020276383,-10.0594954259157,-11.1709675213341,-10.7220345999469,-10.5901953911172,-10.3898738957611,-9.88951419563547,-10.3813281668557,-10.0289101011798,-9.6365240820831,-9.11164127747337,-9.30067212802011,-9.23185585039043,-9.14113864853495,-8.89650443740453,-8.81381969293197,-8.73203988821317,-8.66131450858916,-8.48653617408628,-8.41277247719325,-8.06055617809971,-8.10869546377436,-7.99751959817729,-7.95245781819513,-7.79938651964723,-7.65623708058864,-7.62805096647888,-7.49843336930167,-7.41368265229769,-7.18905746301266,-7.09788515258475,-7.12844127478574,-7.09700625376159,-7.10139960390104,-7.05967827186459,-6.86770530008304,-7.03321296958175,-6.96339601324244,-6.99447637445844,-6.62461433972356,-6.76872998158754,-6.76666708484145,-6.62018508817698,-6.63105678705237,-6.53978600052701,-6.41840584583004,-6.47393528970489,-6.37908730711483,-6.04975497943607,-6.32638649869429,-6.18619412966814,-6.2720616476554,-6.28009948682547,-6.14124566982026,-6.08845191029376,-5.99073227551647,-5.96538734500554,-5.92463436542676,-5.97323070897664,-5.67794456811493,-5.76368201199385,-5.72135896869474,-5.66398467708419,-5.47579986536067,-5.59196823872186,-5.34671794374737,-5.29158883721455,-5.19221929800942,-5.4220686373907,-4.98473409871864,-4.94292336764065,-5.0643470967839,-5.0387290075921,-5.13577062917699,-4.78321382542392,-5.30569715583575,-4.47967845630034,-5.09801003098861,-5.08643053249157,-4.25177940049765,-6.38517753544913
"USA",1960,1,5,-6.83302139709244,-7.67579131769308,-7.86000096452501,-7.98891576641226,-8.22074901391079,-8.24956725411858,-8.2034698631579,-8.27109463894754,-8.3381111942477,-8.38731874978536,-8.37593490251183,-8.29191836153149,-8.51884578194776,-7.95037313604653,-7.73980404561081,-7.55087462592956,-7.17626936342456,-6.98952136030561,-6.75596096398501,-6.62926163594986,-6.59851257120685,-6.5551852991436,-6.60800918415536,-6.70996954468662,-6.72140112023984,-6.71436467621033,-6.75989001752612,-6.68231954612562,-6.9284425073619,-6.73377745886052,-6.71528341177291,-6.79971821236193,-6.95054815584367,-6.91290383445617,-6.97159243518899,-6.94973956212429,-6.98106698329403,-6.98325762633633,-6.88670602170735,-6.7519439472374,-6.77446599577859,-6.94000843123834,-6.83864300168455,-6.87095458672464,-6.87175680889255,-6.64212273892545,-6.64912358573302,-6.83768458929898,-6.74520843043321,-6.73329245882694,-6.64851291034277,-6.73270825800966,-6.68688110756561,-6.70688750781207,-6.67499313224817,-6.65688697602162,-6.68010638996599,-6.69340782366429,-6.59960462403161,-6.56488659537043,-6.59096604687083,-6.65122162329865,-6.59290570975531,-6.58595331371777,-6.50685684372024,-6.4532525771602,-6.61004537166127,-6.40106153953143,-6.21752213864024,-6.3744478377305,-6.41005770981461,-6.3599917201621,-6.24093964678399,-6.33760819845683,-6.17492550829758,-6.10585926711474,-6.04404212740423,-6.00445228082743,-5.92242613334118,-5.89236431676873,-5.69738756415401,-5.70945406618842,-5.56649821785727,-5.44918621684258,-5.43820689119463,-5.28219886422981,-5.2322998124329,-5.13594510065065,-5.07699923957227,-4.85047687052859,-5.2929480442891,-4.98150618813992,-4.769065440643,-4.70962711439919,-4.50911806434631,-4.51831334251209,-4.34637900413545,-4.88687649035313,-3.98781824382346,-4.09243162260813,-4.39274737075892
"USA",1960,1,6,-3.71468253174625,-7.15040282759852,-7.83530835193464,-8.27516824605445,-8.49633904059754,-8.76996232890072,-9.05366732154993,-9.23304485950017,-9.03579352997303,-9.18501966903319,-9.18260590936876,-9.13546949591708,-9.13792876706863,-9.12357428170571,-9.12452484228327,-8.97148944538489,-8.82492798901194,-8.76642171512991,-8.58870977774626,-8.61640777249346,-8.65156735771349,-8.61781972250705,-8.52715958896029,-8.49623665016665,-8.42775692986636,-8.38754965742569,-8.40703591066266,-8.44849009936774,-8.31286245368745,-8.36801275661959,-8.31634773778128,-8.327011364487,-8.15691330580823,-8.09922170354338,-8.08894690566684,-7.9594043647759,-8.01869000033571,-7.94964828026198,-7.84237838072661,-7.74445942867104,-7.6631882073184,-7.65566894446725,-7.56189278965241,-7.51117047089279,-7.43724409352636,-7.37287466928137,-7.28729147784605,-7.17571783568995,-6.94925878299615,-6.91480893447503,-6.66761742759219,-6.88628389469284,-6.79760962594259,-6.81568024061711,-6.73539905532125,-6.63511859360483,-6.66538671297352,-6.54693713690207,-6.3878757521579,-6.32088990136757,-6.18848453122955,-6.3299684502399,-6.16930677140911,-6.0882229830692,-6.00548010915218,-5.8703183733961,-5.87992319798983,-5.77140878351442,-5.67077529393361,-5.71207126720629,-5.60032869494392,-5.5349996172892,-5.44032890036944,-5.40942737765975,-5.32449890697585,-5.23348993450013,-5.2191856014897,-5.13555802600223,-4.88196986720185,-4.8493304978875,-4.81863475159892,-4.74311822503054,-4.582978861605,-4.61320758919531,-4.52566148205064,-4.30417948907061,-4.2680403366996,-4.21296735146436,-4.2142570567576,-4.18162238253769,-4.04704945159669,-3.84918304382117,-3.78937319741835,-3.69853924320863,-3.40075454170051,-3.5652204176755,-3.74985865926458,-3.25599446091721,-3.47699262005747,-3.13692017758069,-2.95487676479235
