"country","year","sex","cause","e0","e1","e2","e3","e4","e5","e6","e7","e8","e9","e10","e11","e12","e13","e14","e15","e16","e17","e18","e19","e20","e21","e22","e23","e24","e25","e26","e27","e28","e29","e30","e31","e32","e33","e34","e35","e36","e37","e38","e39","e40","e41","e42","e43","e44","e45","e46","e47","e48","e49","e50","e51","e52","e53","e54","e55","e56","e57","e58","e59","e60","e61","e62","e63","e64","e65","e66","e67","e68","e69","e70","e71","e72","e73","e74","e75","e76","e77","e78","e79","e80","e81","e82","e83","e84","e85","e86","e87","e88","e89","e90","e91","e92","e93","e94","e95","e96","e97","e98","e99","e100"
"USA",2008,2,6,2016508.4,1998257.05,1961124.3,1958445.9,1968476.21,1968488.63,1960060.85,1973781.92,1932466.67,1916366.05,2002526.04,1991041.99,2024881.01,2045686.95,2050349.51,2101921.08,2147135.94,2168437.13,2208582.83,2170234.14,2099996.01,2078671.94,2064496.02,2061375.74,2038017.99,2088885.64,2092929.95,2131425.18,2083826.5,1986590.91,1964103.41,1915756.83,1914464.32,1934245.19,1910565.21,1969524.72,2042875.62,2165141.75,2152908.3,2105594.47,2040702.04,2074415.51,2126416.06,2237267.98,2275682.49,2284414.67,2299548.54,2348373.78,2322131.97,2310096.55,2268868.17,2263979.27,2198534.48,2171456.74,2123557.26,2033203.92,1980565.38,1939278.16,1897061.4,1854650.81,1801852.9,1871214.34,1470552.25,1435359.09,1398189.26,1429665.22,1276446.16,1199614.33,1140130.75,1094622.27,1044646.76,1002253.79,973685.48,952404.37,887136.84,863931.8,855327.64,841462.2,827674.19,795582.28,776523.18,734896.67,690816.34,654211.52,603288.38,545547.4,500901.43,447474.39,373185.78,315683.35,270878.55,222077.54,182152.35,149146.02,117217.17,89350.83,66001.75,47372.83,33438.49,22858.52,38855.16
"USA",2008,3,1,4121905.25,4083820,4011570.4,4003962.19,4027766.84,4023554.39,4002236.69,4030564.5,3953863.28,3924908.63,4098378.58,4074600.19,4146071.17,4192867.02,4207684.24,4316985.08,4412933.22,4469021.98,4541786.67,4449949.14,4303551.27,4259464.53,4235705.75,4223339.7,4164285.26,4246890.87,4213359.8,4254649.11,4173350.68,3994199.92,3966715.29,3841993.99,3834498.9,3868797.36,3816744.09,3936461.12,4070772.23,4310792.18,4293678.18,4201585.35,4058870.69,4124830.22,4231485.59,4445720.57,4506423.18,4510360.47,4545027.46,4640996.71,4585103.5,4556963.56,4457339.11,4445500.05,4305889.14,4255188.51,4145286.44,3946445.66,3848040.97,3762871.93,3676722.24,3586960.17,3476189.74,3612290.56,2827074.85,2750360.13,2670365.46,2714922.66,2415190.25,2261082.96,2141110.18,2046478.05,1941015.13,1853556.5,1785410.05,1734741.37,1603746.21,1546132.69,1520318.36,1480068.88,1439997.94,1368245.88,1319655.99,1229793.33,1134929.47,1055746.51,960174.92,855732.62,773151.14,679546.84,556850.52,461467.4,388590.52,312579.93,250584.31,200646.66,154298.54,115130.49,83426.2,58842.36,40873.49,27493.19,45268.7
"USA",2008,3,2,4121905.25,4083820,4011570.4,4003962.19,4027766.84,4023554.39,4002236.69,4030564.5,3953863.28,3924908.63,4098378.58,4074600.19,4146071.17,4192867.02,4207684.24,4316985.08,4412933.22,4469021.98,4541786.67,4449949.14,4303551.27,4259464.53,4235705.75,4223339.7,4164285.26,4246890.87,4213359.8,4254649.11,4173350.68,3994199.92,3966715.29,3841993.99,3834498.9,3868797.36,3816744.09,3936461.12,4070772.23,4310792.18,4293678.18,4201585.35,4058870.69,4124830.22,4231485.59,4445720.57,4506423.18,4510360.47,4545027.46,4640996.71,4585103.5,4556963.56,4457339.11,4445500.05,4305889.14,4255188.51,4145286.44,3946445.66,3848040.97,3762871.93,3676722.24,3586960.17,3476189.74,3612290.56,2827074.85,2750360.13,2670365.46,2714922.66,2415190.25,2261082.96,2141110.18,2046478.05,1941015.13,1853556.5,1785410.05,1734741.37,1603746.21,1546132.69,1520318.36,1480068.88,1439997.94,1368245.88,1319655.99,1229793.33,1134929.47,1055746.51,960174.92,855732.62,773151.14,679546.84,556850.52,461467.4,388590.52,312579.93,250584.31,200646.66,154298.54,115130.49,83426.2,58842.36,40873.49,27493.19,45268.7
"USA",2008,3,3,4121905.25,4083820,4011570.4,4003962.19,4027766.84,4023554.39,4002236.69,4030564.5,3953863.28,3924908.63,4098378.58,4074600.19,4146071.17,4192867.02,4207684.24,4316985.08,4412933.22,4469021.98,4541786.67,4449949.14,4303551.27,4259464.53,4235705.75,4223339.7,4164285.26,4246890.87,4213359.8,4254649.11,4173350.68,3994199.92,3966715.29,3841993.99,3834498.9,3868797.36,3816744.09,3936461.12,4070772.23,4310792.18,4293678.18,4201585.35,4058870.69,4124830.22,4231485.59,4445720.57,4506423.18,4510360.47,4545027.46,4640996.71,4585103.5,4556963.56,4457339.11,4445500.05,4305889.14,4255188.51,4145286.44,3946445.66,3848040.97,3762871.93,3676722.24,3586960.17,3476189.74,3612290.56,2827074.85,2750360.13,2670365.46,2714922.66,2415190.25,2261082.96,2141110.18,2046478.05,1941015.13,1853556.5,1785410.05,1734741.37,1603746.21,1546132.69,1520318.36,1480068.88,1439997.94,1368245.88,1319655.99,1229793.33,1134929.47,1055746.51,960174.92,855732.62,773151.14,679546.84,556850.52,461467.4,388590.52,312579.93,250584.31,200646.66,154298.54,115130.49,83426.2,58842.36,40873.49,27493.19,45268.7
"USA",2008,3,4,4121905.25,4083820,4011570.4,4003962.19,4027766.84,4023554.39,4002236.69,4030564.5,3953863.28,3924908.63,4098378.58,4074600.19,4146071.17,4192867.02,4207684.24,4316985.08,4412933.22,4469021.98,4541786.67,4449949.14,4303551.27,4259464.53,4235705.75,4223339.7,4164285.26,4246890.87,4213359.8,4254649.11,4173350.68,3994199.92,3966715.29,3841993.99,3834498.9,3868797.36,3816744.09,3936461.12,4070772.23,4310792.18,4293678.18,4201585.35,4058870.69,4124830.22,4231485.59,4445720.57,4506423.18,4510360.47,4545027.46,4640996.71,4585103.5,4556963.56,4457339.11,4445500.05,4305889.14,4255188.51,4145286.44,3946445.66,3848040.97,3762871.93,3676722.24,3586960.17,3476189.74,3612290.56,2827074.85,2750360.13,2670365.46,2714922.66,2415190.25,2261082.96,2141110.18,2046478.05,1941015.13,1853556.5,1785410.05,1734741.37,1603746.21,1546132.69,1520318.36,1480068.88,1439997.94,1368245.88,1319655.99,1229793.33,1134929.47,1055746.51,960174.92,855732.62,773151.14,679546.84,556850.52,461467.4,388590.52,312579.93,250584.31,200646.66,154298.54,115130.49,83426.2,58842.36,40873.49,27493.19,45268.7
"USA",2008,3,5,4121905.25,4083820,4011570.4,4003962.19,4027766.84,4023554.39,4002236.69,4030564.5,3953863.28,3924908.63,4098378.58,4074600.19,4146071.17,4192867.02,4207684.24,4316985.08,4412933.22,4469021.98,4541786.67,4449949.14,4303551.27,4259464.53,4235705.75,4223339.7,4164285.26,4246890.87,4213359.8,4254649.11,4173350.68,3994199.92,3966715.29,3841993.99,3834498.9,3868797.36,3816744.09,3936461.12,4070772.23,4310792.18,4293678.18,4201585.35,4058870.69,4124830.22,4231485.59,4445720.57,4506423.18,4510360.47,4545027.46,4640996.71,4585103.5,4556963.56,4457339.11,4445500.05,4305889.14,4255188.51,4145286.44,3946445.66,3848040.97,3762871.93,3676722.24,3586960.17,3476189.74,3612290.56,2827074.85,2750360.13,2670365.46,2714922.66,2415190.25,2261082.96,2141110.18,2046478.05,1941015.13,1853556.5,1785410.05,1734741.37,1603746.21,1546132.69,1520318.36,1480068.88,1439997.94,1368245.88,1319655.99,1229793.33,1134929.47,1055746.51,960174.92,855732.62,773151.14,679546.84,556850.52,461467.4,388590.52,312579.93,250584.31,200646.66,154298.54,115130.49,83426.2,58842.36,40873.49,27493.19,45268.7
"USA",2008,3,6,4121905.25,4083820,4011570.4,4003962.19,4027766.84,4023554.39,4002236.69,4030564.5,3953863.28,3924908.63,4098378.58,4074600.19,4146071.17,4192867.02,4207684.24,4316985.08,4412933.22,4469021.98,4541786.67,4449949.14,4303551.27,4259464.53,4235705.75,4223339.7,4164285.26,4246890.87,4213359.8,4254649.11,4173350.68,3994199.92,3966715.29,3841993.99,3834498.9,3868797.36,3816744.09,3936461.12,4070772.23,4310792.18,4293678.18,4201585.35,4058870.69,4124830.22,4231485.59,4445720.57,4506423.18,4510360.47,4545027.46,4640996.71,4585103.5,4556963.56,4457339.11,4445500.05,4305889.14,4255188.51,4145286.44,3946445.66,3848040.97,3762871.93,3676722.24,3586960.17,3476189.74,3612290.56,2827074.85,2750360.13,2670365.46,2714922.66,2415190.25,2261082.96,2141110.18,2046478.05,1941015.13,1853556.5,1785410.05,1734741.37,1603746.21,1546132.69,1520318.36,1480068.88,1439997.94,1368245.88,1319655.99,1229793.33,1134929.47,1055746.51,960174.92,855732.62,773151.14,679546.84,556850.52,461467.4,388590.52,312579.93,250584.31,200646.66,154298.54,115130.49,83426.2,58842.36,40873.49,27493.19,45268.7
"USA",2009,1,1,2054621.93,2076420.85,2089298.68,2058482.67,2069065.1,2072130.01,2051929.33,2055304.62,2065875.72,2048010.88,2114360.63,2084205.73,2110051.34,2124921.19,2141724.31,2188205.87,2242187.23,2276348.28,2328779.32,2338178.63,2254904.72,2202583.17,2164020.41,2163751.62,2158107.08,2140069.14,2122534.14,2133088.22,2125881.4,2075340.83,2080430.81,1952346.53,1966123.34,1919777.31,1937428.56,1925214.39,1959416.9,2017378.54,2149585.41,2149916.79,2089041.8,2028453.35,2048812.95,2107035.52,2187516.36,2219676.93,2239258.61,2250730.35,2276485.47,2269913.01,2220742.94,2209779.26,2158946.74,2114168.32,2083191.31,1984109.01,1925418.19,1849287.82,1812881.93,1760187.62,1693078.15,1691910.09,1725138.83,1347444.67,1291425.87,1258077.48,1267459.65,1125220.65,1042128.42,978027.21,920840.8,885932.68,822420.64,790147.92,753633.6,680426.8,664875.4,632284.35,609340.92,578901.01,550340.73,509600.83,460868.21,409887.33,366932.99,322678.39,277085.4,239927.04,201767.65,156803.09,122117.7,96734.5,72701.35,53627.03,39286.41,27562.45,18636.09,12223.43,7809.44,4953.79,6724.4
"USA",2009,1,2,2054621.93,2076420.85,2089298.68,2058482.67,2069065.1,2072130.01,2051929.33,2055304.62,2065875.72,2048010.88,2114360.63,2084205.73,2110051.34,2124921.19,2141724.31,2188205.87,2242187.23,2276348.28,2328779.32,2338178.63,2254904.72,2202583.17,2164020.41,2163751.62,2158107.08,2140069.14,2122534.14,2133088.22,2125881.4,2075340.83,2080430.81,1952346.53,1966123.34,1919777.31,1937428.56,1925214.39,1959416.9,2017378.54,2149585.41,2149916.79,2089041.8,2028453.35,2048812.95,2107035.52,2187516.36,2219676.93,2239258.61,2250730.35,2276485.47,2269913.01,2220742.94,2209779.26,2158946.74,2114168.32,2083191.31,1984109.01,1925418.19,1849287.82,1812881.93,1760187.62,1693078.15,1691910.09,1725138.83,1347444.67,1291425.87,1258077.48,1267459.65,1125220.65,1042128.42,978027.21,920840.8,885932.68,822420.64,790147.92,753633.6,680426.8,664875.4,632284.35,609340.92,578901.01,550340.73,509600.83,460868.21,409887.33,366932.99,322678.39,277085.4,239927.04,201767.65,156803.09,122117.7,96734.5,72701.35,53627.03,39286.41,27562.45,18636.09,12223.43,7809.44,4953.79,6724.4
"USA",2009,1,3,2054621.93,2076420.85,2089298.68,2058482.67,2069065.1,2072130.01,2051929.33,2055304.62,2065875.72,2048010.88,2114360.63,2084205.73,2110051.34,2124921.19,2141724.31,2188205.87,2242187.23,2276348.28,2328779.32,2338178.63,2254904.72,2202583.17,2164020.41,2163751.62,2158107.08,2140069.14,2122534.14,2133088.22,2125881.4,2075340.83,2080430.81,1952346.53,1966123.34,1919777.31,1937428.56,1925214.39,1959416.9,2017378.54,2149585.41,2149916.79,2089041.8,2028453.35,2048812.95,2107035.52,2187516.36,2219676.93,2239258.61,2250730.35,2276485.47,2269913.01,2220742.94,2209779.26,2158946.74,2114168.32,2083191.31,1984109.01,1925418.19,1849287.82,1812881.93,1760187.62,1693078.15,1691910.09,1725138.83,1347444.67,1291425.87,1258077.48,1267459.65,1125220.65,1042128.42,978027.21,920840.8,885932.68,822420.64,790147.92,753633.6,680426.8,664875.4,632284.35,609340.92,578901.01,550340.73,509600.83,460868.21,409887.33,366932.99,322678.39,277085.4,239927.04,201767.65,156803.09,122117.7,96734.5,72701.35,53627.03,39286.41,27562.45,18636.09,12223.43,7809.44,4953.79,6724.4
"USA",2009,1,4,2054621.93,2076420.85,2089298.68,2058482.67,2069065.1,2072130.01,2051929.33,2055304.62,2065875.72,2048010.88,2114360.63,2084205.73,2110051.34,2124921.19,2141724.31,2188205.87,2242187.23,2276348.28,2328779.32,2338178.63,2254904.72,2202583.17,2164020.41,2163751.62,2158107.08,2140069.14,2122534.14,2133088.22,2125881.4,2075340.83,2080430.81,1952346.53,1966123.34,1919777.31,1937428.56,1925214.39,1959416.9,2017378.54,2149585.41,2149916.79,2089041.8,2028453.35,2048812.95,2107035.52,2187516.36,2219676.93,2239258.61,2250730.35,2276485.47,2269913.01,2220742.94,2209779.26,2158946.74,2114168.32,2083191.31,1984109.01,1925418.19,1849287.82,1812881.93,1760187.62,1693078.15,1691910.09,1725138.83,1347444.67,1291425.87,1258077.48,1267459.65,1125220.65,1042128.42,978027.21,920840.8,885932.68,822420.64,790147.92,753633.6,680426.8,664875.4,632284.35,609340.92,578901.01,550340.73,509600.83,460868.21,409887.33,366932.99,322678.39,277085.4,239927.04,201767.65,156803.09,122117.7,96734.5,72701.35,53627.03,39286.41,27562.45,18636.09,12223.43,7809.44,4953.79,6724.4
"USA",2009,1,5,2054621.93,2076420.85,2089298.68,2058482.67,2069065.1,2072130.01,2051929.33,2055304.62,2065875.72,2048010.88,2114360.63,2084205.73,2110051.34,2124921.19,2141724.31,2188205.87,2242187.23,2276348.28,2328779.32,2338178.63,2254904.72,2202583.17,2164020.41,2163751.62,2158107.08,2140069.14,2122534.14,2133088.22,2125881.4,2075340.83,2080430.81,1952346.53,1966123.34,1919777.31,1937428.56,1925214.39,1959416.9,2017378.54,2149585.41,2149916.79,2089041.8,2028453.35,2048812.95,2107035.52,2187516.36,2219676.93,2239258.61,2250730.35,2276485.47,2269913.01,2220742.94,2209779.26,2158946.74,2114168.32,2083191.31,1984109.01,1925418.19,1849287.82,1812881.93,1760187.62,1693078.15,1691910.09,1725138.83,1347444.67,1291425.87,1258077.48,1267459.65,1125220.65,1042128.42,978027.21,920840.8,885932.68,822420.64,790147.92,753633.6,680426.8,664875.4,632284.35,609340.92,578901.01,550340.73,509600.83,460868.21,409887.33,366932.99,322678.39,277085.4,239927.04,201767.65,156803.09,122117.7,96734.5,72701.35,53627.03,39286.41,27562.45,18636.09,12223.43,7809.44,4953.79,6724.4
"USA",2009,1,6,2054621.93,2076420.85,2089298.68,2058482.67,2069065.1,2072130.01,2051929.33,2055304.62,2065875.72,2048010.88,2114360.63,2084205.73,2110051.34,2124921.19,2141724.31,2188205.87,2242187.23,2276348.28,2328779.32,2338178.63,2254904.72,2202583.17,2164020.41,2163751.62,2158107.08,2140069.14,2122534.14,2133088.22,2125881.4,2075340.83,2080430.81,1952346.53,1966123.34,1919777.31,1937428.56,1925214.39,1959416.9,2017378.54,2149585.41,2149916.79,2089041.8,2028453.35,2048812.95,2107035.52,2187516.36,2219676.93,2239258.61,2250730.35,2276485.47,2269913.01,2220742.94,2209779.26,2158946.74,2114168.32,2083191.31,1984109.01,1925418.19,1849287.82,1812881.93,1760187.62,1693078.15,1691910.09,1725138.83,1347444.67,1291425.87,1258077.48,1267459.65,1125220.65,1042128.42,978027.21,920840.8,885932.68,822420.64,790147.92,753633.6,680426.8,664875.4,632284.35,609340.92,578901.01,550340.73,509600.83,460868.21,409887.33,366932.99,322678.39,277085.4,239927.04,201767.65,156803.09,122117.7,96734.5,72701.35,53627.03,39286.41,27562.45,18636.09,12223.43,7809.44,4953.79,6724.4
"USA",2009,2,1,1968539.36,1991573.07,1999058.76,1970705.78,1977657.06,1984452.41,1967888.36,1974247.43,1979124.41,1955548.78,2019443.09,1991135.99,2017106.86,2027852.14,2037022.96,2076457.14,2122946.05,2148064.71,2208034.81,2232187.24,2155071.93,2106517.8,2066927.33,2070661.42,2075303.51,2071407.69,2079292.38,2122293.78,2118563.35,2059913.94,2043625.12,1942569.32,1963053.73,1922155.77,1940841.46,1927292.2,1975907.35,2042065.81,2172536,2160077.8,2105498.34,2049190.91,2072428.36,2133635.57,2220980.82,2271591.41,2293675.06,2308608.48,2341602.99,2330717.93,2297054.37,2287945.18,2252924.21,2206165.98,2180823.31,2104194.37,2044131.89,1968994.83,1936432.94,1885929.41,1825117.75,1820874.16,1864683.36,1466082.96,1415395.05,1395336.25,1415042.33,1267524.54,1186784.94,1125245.78,1069148.45,1036600.36,980058.65,955955.12,926520.8,855492.22,849079.3,825826.33,815717.74,796601.91,772915.75,742095.72,698252.11,651827.31,612850.38,560572.58,501985.83,455989.19,402459.12,331105.78,275840.3,232899.56,187338.74,150451.78,120501.34,92611.54,68768.23,49473.1,34533.1,23808.33,40492.08
"USA",2009,2,2,1968539.36,1991573.07,1999058.76,1970705.78,1977657.06,1984452.41,1967888.36,1974247.43,1979124.41,1955548.78,2019443.09,1991135.99,2017106.86,2027852.14,2037022.96,2076457.14,2122946.05,2148064.71,2208034.81,2232187.24,2155071.93,2106517.8,2066927.33,2070661.42,2075303.51,2071407.69,2079292.38,2122293.78,2118563.35,2059913.94,2043625.12,1942569.32,1963053.73,1922155.77,1940841.46,1927292.2,1975907.35,2042065.81,2172536,2160077.8,2105498.34,2049190.91,2072428.36,2133635.57,2220980.82,2271591.41,2293675.06,2308608.48,2341602.99,2330717.93,2297054.37,2287945.18,2252924.21,2206165.98,2180823.31,2104194.37,2044131.89,1968994.83,1936432.94,1885929.41,1825117.75,1820874.16,1864683.36,1466082.96,1415395.05,1395336.25,1415042.33,1267524.54,1186784.94,1125245.78,1069148.45,1036600.36,980058.65,955955.12,926520.8,855492.22,849079.3,825826.33,815717.74,796601.91,772915.75,742095.72,698252.11,651827.31,612850.38,560572.58,501985.83,455989.19,402459.12,331105.78,275840.3,232899.56,187338.74,150451.78,120501.34,92611.54,68768.23,49473.1,34533.1,23808.33,40492.08
"USA",2009,2,3,1968539.36,1991573.07,1999058.76,1970705.78,1977657.06,1984452.41,1967888.36,1974247.43,1979124.41,1955548.78,2019443.09,1991135.99,2017106.86,2027852.14,2037022.96,2076457.14,2122946.05,2148064.71,2208034.81,2232187.24,2155071.93,2106517.8,2066927.33,2070661.42,2075303.51,2071407.69,2079292.38,2122293.78,2118563.35,2059913.94,2043625.12,1942569.32,1963053.73,1922155.77,1940841.46,1927292.2,1975907.35,2042065.81,2172536,2160077.8,2105498.34,2049190.91,2072428.36,2133635.57,2220980.82,2271591.41,2293675.06,2308608.48,2341602.99,2330717.93,2297054.37,2287945.18,2252924.21,2206165.98,2180823.31,2104194.37,2044131.89,1968994.83,1936432.94,1885929.41,1825117.75,1820874.16,1864683.36,1466082.96,1415395.05,1395336.25,1415042.33,1267524.54,1186784.94,1125245.78,1069148.45,1036600.36,980058.65,955955.12,926520.8,855492.22,849079.3,825826.33,815717.74,796601.91,772915.75,742095.72,698252.11,651827.31,612850.38,560572.58,501985.83,455989.19,402459.12,331105.78,275840.3,232899.56,187338.74,150451.78,120501.34,92611.54,68768.23,49473.1,34533.1,23808.33,40492.08
"USA",2009,2,4,1968539.36,1991573.07,1999058.76,1970705.78,1977657.06,1984452.41,1967888.36,1974247.43,1979124.41,1955548.78,2019443.09,1991135.99,2017106.86,2027852.14,2037022.96,2076457.14,2122946.05,2148064.71,2208034.81,2232187.24,2155071.93,2106517.8,2066927.33,2070661.42,2075303.51,2071407.69,2079292.38,2122293.78,2118563.35,2059913.94,2043625.12,1942569.32,1963053.73,1922155.77,1940841.46,1927292.2,1975907.35,2042065.81,2172536,2160077.8,2105498.34,2049190.91,2072428.36,2133635.57,2220980.82,2271591.41,2293675.06,2308608.48,2341602.99,2330717.93,2297054.37,2287945.18,2252924.21,2206165.98,2180823.31,2104194.37,2044131.89,1968994.83,1936432.94,1885929.41,1825117.75,1820874.16,1864683.36,1466082.96,1415395.05,1395336.25,1415042.33,1267524.54,1186784.94,1125245.78,1069148.45,1036600.36,980058.65,955955.12,926520.8,855492.22,849079.3,825826.33,815717.74,796601.91,772915.75,742095.72,698252.11,651827.31,612850.38,560572.58,501985.83,455989.19,402459.12,331105.78,275840.3,232899.56,187338.74,150451.78,120501.34,92611.54,68768.23,49473.1,34533.1,23808.33,40492.08
"USA",2009,2,5,1968539.36,1991573.07,1999058.76,1970705.78,1977657.06,1984452.41,1967888.36,1974247.43,1979124.41,1955548.78,2019443.09,1991135.99,2017106.86,2027852.14,2037022.96,2076457.14,2122946.05,2148064.71,2208034.81,2232187.24,2155071.93,2106517.8,2066927.33,2070661.42,2075303.51,2071407.69,2079292.38,2122293.78,2118563.35,2059913.94,2043625.12,1942569.32,1963053.73,1922155.77,1940841.46,1927292.2,1975907.35,2042065.81,2172536,2160077.8,2105498.34,2049190.91,2072428.36,2133635.57,2220980.82,2271591.41,2293675.06,2308608.48,2341602.99,2330717.93,2297054.37,2287945.18,2252924.21,2206165.98,2180823.31,2104194.37,2044131.89,1968994.83,1936432.94,1885929.41,1825117.75,1820874.16,1864683.36,1466082.96,1415395.05,1395336.25,1415042.33,1267524.54,1186784.94,1125245.78,1069148.45,1036600.36,980058.65,955955.12,926520.8,855492.22,849079.3,825826.33,815717.74,796601.91,772915.75,742095.72,698252.11,651827.31,612850.38,560572.58,501985.83,455989.19,402459.12,331105.78,275840.3,232899.56,187338.74,150451.78,120501.34,92611.54,68768.23,49473.1,34533.1,23808.33,40492.08
"USA",2009,2,6,1968539.36,1991573.07,1999058.76,1970705.78,1977657.06,1984452.41,1967888.36,1974247.43,1979124.41,1955548.78,2019443.09,1991135.99,2017106.86,2027852.14,2037022.96,2076457.14,2122946.05,2148064.71,2208034.81,2232187.24,2155071.93,2106517.8,2066927.33,2070661.42,2075303.51,2071407.69,2079292.38,2122293.78,2118563.35,2059913.94,2043625.12,1942569.32,1963053.73,1922155.77,1940841.46,1927292.2,1975907.35,2042065.81,2172536,2160077.8,2105498.34,2049190.91,2072428.36,2133635.57,2220980.82,2271591.41,2293675.06,2308608.48,2341602.99,2330717.93,2297054.37,2287945.18,2252924.21,2206165.98,2180823.31,2104194.37,2044131.89,1968994.83,1936432.94,1885929.41,1825117.75,1820874.16,1864683.36,1466082.96,1415395.05,1395336.25,1415042.33,1267524.54,1186784.94,1125245.78,1069148.45,1036600.36,980058.65,955955.12,926520.8,855492.22,849079.3,825826.33,815717.74,796601.91,772915.75,742095.72,698252.11,651827.31,612850.38,560572.58,501985.83,455989.19,402459.12,331105.78,275840.3,232899.56,187338.74,150451.78,120501.34,92611.54,68768.23,49473.1,34533.1,23808.33,40492.08
"USA",2009,3,1,4023161.29,4067993.91,4088357.44,4029188.45,4046722.17,4056582.43,4019817.69,4029552.05,4045000.12,4003559.66,4133803.72,4075341.73,4127158.2,4152773.33,4178747.28,4264663.01,4365133.28,4424412.99,4536814.13,4570365.87,4409976.65,4309100.97,4230947.74,4234413.04,4233410.6,4211476.83,4201826.52,4255381.99,4244444.75,4135254.77,4124055.92,3894915.86,3929177.08,3841933.08,3878270.02,3852506.59,3935324.25,4059444.35,4322121.41,4309994.6,4194540.14,4077644.26,4121241.31,4240671.09,4408497.19,4491268.34,4532933.67,4559338.83,4618088.46,4600630.94,4517797.31,4497724.44,4411870.94,4320334.3,4264014.62,4088303.38,3969550.08,3818282.66,3749314.88,3646117.03,3518195.9,3512784.25,3589822.19,2813527.63,2706820.93,2653413.72,2682501.98,2392745.2,2228913.36,2103272.99,1989989.24,1922533.05,1802479.29,1746103.05,1680154.4,1535919.02,1513954.7,1458110.67,1425058.66,1375502.91,1323256.49,1251696.55,1159120.32,1061714.64,979783.37,883250.97,779071.23,695916.23,604226.77,487908.87,397958,329634.06,260040.09,204078.81,159787.75,120173.99,87404.32,61696.53,42342.54,28762.12,47216.49
"USA",2009,3,2,4023161.29,4067993.91,4088357.44,4029188.45,4046722.17,4056582.43,4019817.69,4029552.05,4045000.12,4003559.66,4133803.72,4075341.73,4127158.2,4152773.33,4178747.28,4264663.01,4365133.28,4424412.99,4536814.13,4570365.87,4409976.65,4309100.97,4230947.74,4234413.04,4233410.6,4211476.83,4201826.52,4255381.99,4244444.75,4135254.77,4124055.92,3894915.86,3929177.08,3841933.08,3878270.02,3852506.59,3935324.25,4059444.35,4322121.41,4309994.6,4194540.14,4077644.26,4121241.31,4240671.09,4408497.19,4491268.34,4532933.67,4559338.83,4618088.46,4600630.94,4517797.31,4497724.44,4411870.94,4320334.3,4264014.62,4088303.38,3969550.08,3818282.66,3749314.88,3646117.03,3518195.9,3512784.25,3589822.19,2813527.63,2706820.93,2653413.72,2682501.98,2392745.2,2228913.36,2103272.99,1989989.24,1922533.05,1802479.29,1746103.05,1680154.4,1535919.02,1513954.7,1458110.67,1425058.66,1375502.91,1323256.49,1251696.55,1159120.32,1061714.64,979783.37,883250.97,779071.23,695916.23,604226.77,487908.87,397958,329634.06,260040.09,204078.81,159787.75,120173.99,87404.32,61696.53,42342.54,28762.12,47216.49
"USA",2009,3,3,4023161.29,4067993.91,4088357.44,4029188.45,4046722.17,4056582.43,4019817.69,4029552.05,4045000.12,4003559.66,4133803.72,4075341.73,4127158.2,4152773.33,4178747.28,4264663.01,4365133.28,4424412.99,4536814.13,4570365.87,4409976.65,4309100.97,4230947.74,4234413.04,4233410.6,4211476.83,4201826.52,4255381.99,4244444.75,4135254.77,4124055.92,3894915.86,3929177.08,3841933.08,3878270.02,3852506.59,3935324.25,4059444.35,4322121.41,4309994.6,4194540.14,4077644.26,4121241.31,4240671.09,4408497.19,4491268.34,4532933.67,4559338.83,4618088.46,4600630.94,4517797.31,4497724.44,4411870.94,4320334.3,4264014.62,4088303.38,3969550.08,3818282.66,3749314.88,3646117.03,3518195.9,3512784.25,3589822.19,2813527.63,2706820.93,2653413.72,2682501.98,2392745.2,2228913.36,2103272.99,1989989.24,1922533.05,1802479.29,1746103.05,1680154.4,1535919.02,1513954.7,1458110.67,1425058.66,1375502.91,1323256.49,1251696.55,1159120.32,1061714.64,979783.37,883250.97,779071.23,695916.23,604226.77,487908.87,397958,329634.06,260040.09,204078.81,159787.75,120173.99,87404.32,61696.53,42342.54,28762.12,47216.49
"USA",2009,3,4,4023161.29,4067993.91,4088357.44,4029188.45,4046722.17,4056582.43,4019817.69,4029552.05,4045000.12,4003559.66,4133803.72,4075341.73,4127158.2,4152773.33,4178747.28,4264663.01,4365133.28,4424412.99,4536814.13,4570365.87,4409976.65,4309100.97,4230947.74,4234413.04,4233410.6,4211476.83,4201826.52,4255381.99,4244444.75,4135254.77,4124055.92,3894915.86,3929177.08,3841933.08,3878270.02,3852506.59,3935324.25,4059444.35,4322121.41,4309994.6,4194540.14,4077644.26,4121241.31,4240671.09,4408497.19,4491268.34,4532933.67,4559338.83,4618088.46,4600630.94,4517797.31,4497724.44,4411870.94,4320334.3,4264014.62,4088303.38,3969550.08,3818282.66,3749314.88,3646117.03,3518195.9,3512784.25,3589822.19,2813527.63,2706820.93,2653413.72,2682501.98,2392745.2,2228913.36,2103272.99,1989989.24,1922533.05,1802479.29,1746103.05,1680154.4,1535919.02,1513954.7,1458110.67,1425058.66,1375502.91,1323256.49,1251696.55,1159120.32,1061714.64,979783.37,883250.97,779071.23,695916.23,604226.77,487908.87,397958,329634.06,260040.09,204078.81,159787.75,120173.99,87404.32,61696.53,42342.54,28762.12,47216.49
